ID,Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label
254,172.16.255.183-10.200.7.5-53-54944-17,10.200.7.5,54944,172.16.255.183,53,17,26/04/201703:12:35,117876538,622,616,23500,79602,71,27,37.7813504823,6.5960344874,460,43,129.224025974,61.6376387546,874.6609100447,10.5025140796,95292.270008084,343751.720984117,4862075,0,117865284,189799.169082126,475220.46417858,4862386,0,117876392,191668.930081301,476733.699705386,4881412,1,0,0,0,0,16268,16416,5.276707397,5.2258066826,27,460,83.2421307506,63.2567872365,4001.4211314821,0,0,0,0,0,0,0,0,0,83.3093699515,37.7813504823,129.224025974,16268,0,0,0,0,0,0,622,23500,616,79602,-1,-1,621,20,0,0,0,0,0,0,0,0,BENIGN
255,172.16.255.183-10.200.7.5-53-54944-17,10.200.7.5,54944,172.16.255.183,53,17,26/04/201703:14:35,119961219,577,570,22280,72499,57,28,38.6135181976,6.5736762712,331,44,127.1912280702,60.6477361641,790.080334212,9.5614233463,104678.201570681,317435.756319781,4084845,0,119786669,207962.967013889,432767.468046427,4085107,0,119956230,210819.384885765,436622.072938167,4085433,0,0,0,0,0,15480,15140,4.8098877688,4.7515355775,28,331,82.5888501742,61.7245472732,3809.9197360787,0,0,0,0,0,0,0,0,0,82.6608544028,38.6135181976,127.1912280702,15480,0,0,0,0,0,0,577,22280,570,72499,-1,-1,576,20,0,0,0,0,0,0,0,0,BENIGN
256,172.16.255.183-10.200.7.5-53-54944-17,10.200.7.5,54944,172.16.255.183,53,17,26/04/201703:16:36,94246571,290,286,11319,36636,56,22,39.0310344828,6.7461947982,331,44,128.0979020979,60.1748696962,508.8248780956,6.1116281886,163907.08,426561.361178723,3589228,1,94246423,326112.190311419,565890.646574178,3589770,1,94233693,330644.536842105,574863.957630617,3589495,27,0,0,0,0,7516,7664,3.0770350255,3.0345931631,22,331,83.1871750433,61.6464463625,3800.2843491238,0,0,0,0,0,0,0,0,0,83.3315972222,39.0310344828,128.0979020979,7516,0,0,0,0,0,0,290,11319,286,36636,-1,-1,289,20,0,0,0,0,0,0,0,0,BENIGN
257,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201703:03:25,119005923,503,505,19571,67042,57,27,38.9085487078,7.4054186633,414,43,132.7564356436,64.3697935417,727.8041110609,8.4701666488,118178.672293942,354117.207286713,3468659,0,119005618,237062.984063745,480302.652238288,3468729,0,119004459,236119.958333333,485979.611462417,3468940,2,0,0,0,0,13488,13476,4.2266803813,4.2434862675,27,414,85.8721506442,65.6031729191,4303.7762970567,0,0,0,0,0,0,0,0,1,85.9573412698,38.9085487078,132.7564356436,13488,0,0,0,0,0,0,503,19571,505,67042,-1,-1,502,20,0,0,0,0,0,0,0,0,BENIGN
258,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201703:05:27,119560806,542,534,21429,70508,90,27,39.536900369,9.5971308475,430,43,132.0374531835,61.4368488735,768.9560072052,8.9996047701,111219.354418605,427980.634054814,7701511,0,119560414,220998.916820702,588148.339837795,7701931,0,119498829,224200.429643527,600899.747196953,7806736,1,0,0,0,0,15024,15156,4.5332581649,4.4663466053,27,430,85.3992571959,63.6951551341,4057.0727875518,0,0,0,0,0,0,0,0,0,85.4786245353,39.536900369,132.0374531835,15024,0,0,0,0,0,0,542,21429,534,70508,-1,-1,541,20,29483998,0,29483998,29483998,7701511,0,7701511,7701511,BENIGN
259,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201703:07:27,119625738,483,480,18328,63500,58,27,37.9461697723,7.049705037,430,46,132.2916666667,63.0432327829,684.033397562,8.0501070765,124351.079002079,388551.457055104,4145322,0,119465575,247853.890041494,524967.303092862,4145486,0,119625491,249740.064718163,536510.87982279,4145389,0,0,0,0,0,13272,13372,4.0375926458,4.0125144306,27,430,84.9232365145,65.0331996012,4229.3170503656,0,0,0,0,0,0,0,0,0,85.0114226376,37.9461697723,132.2916666667,13272,0,0,0,0,0,0,483,18328,480,63500,-1,-1,482,20,0,0,0,0,0,0,0,0,BENIGN
260,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201703:09:28,66354122,206,198,7892,23936,56,24,38.3106796117,6.0791994438,289,44,120.8888888889,59.5740189494,479.6687687315,6.0885441299,164650.426799007,568216.842577062,3831027,0,66354110,323678.585365854,767859.83788621,3841277,0,66353720,336820.913705584,782917.39501574,3831363,2,0,0,0,0,5512,5216,3.1045546801,2.9839894498,24,289,78.6691358025,58.8103526996,3458.6575846474,0,0,0,0,0,0,0,0,0,78.8638613861,38.3106796117,120.8888888889,5512,0,0,0,0,0,0,206,7892,198,23936,-1,-1,205,20,0,0,0,0,0,0,0,0,BENIGN
261,172.16.255.183-10.200.7.6-53-47781-17,10.200.7.6,47781,172.16.255.183,53,17,26/04/201703:04:33,250,1,1,40,107,40,40,40,0,107,107,107,0,588000,8000,250,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4000,4000,40,107,62.3333333333,38.6824680357,1496.3333333333,0,0,0,0,0,0,0,0,1,93.5,40,107,32,0,0,0,0,0,0,1,40,1,107,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
262,172.16.255.183-10.200.7.6-53-60015-17,10.200.7.6,60015,172.16.255.183,53,17,26/04/201703:04:33,179,1,1,24,24,24,24,24,0,24,24,24,0,268156.424581006,11173.1843575419,179,0,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,5586.592178771,5586.592178771,24,24,24,0,0,0,0,0,0,0,0,0,0,1,36,24,24,20,0,0,0,0,0,0,1,24,1,24,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
263,172.16.255.183-10.200.7.6-53-45486-17,10.200.7.6,45486,172.16.255.183,53,17,26/04/201703:04:33,255,1,1,24,24,24,24,24,0,24,24,24,0,188235.294117647,7843.137254902,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,3921.568627451,3921.568627451,24,24,24,0,0,0,0,0,0,0,0,0,0,1,36,24,24,32,0,0,0,0,0,0,1,24,1,24,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
264,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201703:10:35,119963707,406,412,15822,50970,57,28,38.9704433498,6.6924769483,460,46,123.713592233,64.1962131339,556.7683899598,6.8187289344,146834.402692778,448234.995209662,4450824,0,119963307,296205.696296296,609753.502115095,4451092,0,119708947,291262.644768856,610928.559536599,4450963,1,0,0,0,0,10712,10784,3.3843569039,3.4343720305,28,460,81.6080586081,62.3676416282,3889.7227222655,0,0,0,0,0,0,0,0,1,81.7078239609,38.9704433498,123.713592233,10712,0,0,0,0,0,0,406,15822,412,50970,-1,-1,405,20,0,0,0,0,0,0,0,0,BENIGN
265,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201703:12:35,117650896,318,312,12685,43142,138,27,39.8899371069,8.8505195625,460,43,138.2756410256,68.8581256106,474.5140232506,5.354825347,187044.349761526,560782.926100617,6619178,0,117579621,370913.630914827,750892.018899129,6619386,0,117426476,377577.093247588,775721.851175674,6619274,2,0,0,0,0,8540,8248,2.7029118418,2.6519135052,27,460,88.6925515055,69.3081038688,4803.6132618922,0,0,0,0,0,0,0,0,0,88.8333333333,39.8899371069,138.2756410256,8540,0,0,0,0,0,0,318,12685,312,43142,-1,-1,317,20,55979528,0,55979528,55979528,6619178,0,6619178,6619178,BENIGN
266,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201703:14:36,119201530,414,411,16009,50925,90,28,38.6690821256,8.4749544488,303,44,123.9051094891,61.8673896383,561.5196382127,6.9210521039,144662.050970874,452744.759034356,5456606,0,119201270,288622.929782082,619350.435890866,5518439,0,119201155,290734.524390244,620186.067259983,5456862,1,0,0,0,0,11276,10920,3.4731097831,3.4479423209,28,303,81.0786924939,61.2925215171,3756.7731939247,0,0,0,0,0,0,0,0,0,81.176969697,38.6690821256,123.9051094891,11276,0,0,0,0,0,0,414,16009,411,50925,-1,-1,413,20,9255755,0,9255755,9255755,5456606,0,5456606,5456606,BENIGN
267,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,26/04/201703:16:37,91181335,342,332,13440,44323,98,28,39.298245614,7.6337687328,459,45,133.5030120482,63.5232668317,633.4958793924,7.3918636967,135484.895988113,416644.50513316,4772575,0,91181094,267393.237536657,560986.565859405,4772868,0,91181161,275471.785498489,568658.070464189,4772897,0,0,0,0,0,9292,9164,3.7507676324,3.6410960642,28,459,85.6237037037,65.0647750829,4233.4249565886,0,0,0,0,0,0,0,0,0,85.7507418398,39.298245614,133.5030120482,9292,0,0,0,0,0,0,342,13440,332,44323,-1,-1,341,20,0,0,0,0,0,0,0,0,BENIGN
268,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,26/04/201703:03:26,118911142,1924,1921,74523,245400,90,24,38.7333679834,8.3541046729,414,45,127.7459656429,60.4765021139,2690.4375369635,32.3350691561,30934.2200832467,152280.092463809,2599308,0,118902161,61831.5969838794,215872.965466202,2599569,0,118910951,61932.7869791666,218310.90937791,2599610,0,0,0,0,0,52528,52752,16.1801490394,16.1549201167,24,414,83.1968278731,61.9862311178,3842.2928481925,0,0,0,0,0,0,0,0,0,83.2184655397,38.7333679834,127.7459656429,52528,0,0,0,0,0,0,1924,74523,1921,245400,-1,-1,1923,20,0,0,0,0,0,0,0,0,BENIGN
269,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,26/04/201703:05:26,119933706,2001,1985,76089,243038,90,27,38.0254872564,7.8227776445,326,43,122.437279597,55.1986900544,2660.8616596906,33.2350273575,30096.2875784191,136737.972679819,2222981,0,119933706,59966.8530000001,194661.355082666,2302715,0,119805382,60385.7772177419,198095.787240813,2309110,0,0,0,0,0,54992,54980,16.6842171958,16.5508101617,27,326,80.050413845,57.6984802041,3329.1146178668,0,0,0,0,0,0,0,0,0,80.0704967386,38.0254872564,122.437279597,54992,0,0,0,0,0,0,2001,76089,1985,243038,-1,-1,2000,20,0,0,0,0,0,0,0,0,BENIGN
270,192.168.90.65-10.200.7.7-57035-3128-6,10.200.7.7,3128,192.168.90.65,57035,6,26/04/201703:07:34,82,2,0,12,0,6,6,6,0,0,0,0,0,146341.463414634,24390.243902439,82,0,82,82,82,82,0,82,82,0,0,0,0,0,0,0,0,0,40,0,24390.243902439,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,568,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
271,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,26/04/201703:07:26,119697429,1205,1211,46291,159199,74,26,38.4157676349,6.8700987008,430,47,131.460776218,63.0590624815,1716.745311213,20.1842263462,49564.1527950311,216990.901229032,2903580,0,119609498,99343.4368770764,304967.519987253,2996413,0,119697320,98923.4049586778,305633.066400546,2904188,0,0,0,0,0,32764,33688,10.0670499782,10.1171763681,26,430,85.0409598676,64.6510979333,4179.7644639789,0,0,0,0,0,0,0,0,1,85.0761589404,38.4157676349,131.460776218,32764,0,0,0,0,0,0,1205,46291,1211,159199,-1,-1,1204,20,0,0,0,0,0,0,0,0,BENIGN
272,172.16.255.183-10.200.7.7-53-51793-17,10.200.7.7,51793,172.16.255.183,53,17,26/04/201703:10:28,454,2,2,44,44,22,22,22,0,22,22,22,0,193832.599118943,8810.5726872247,151.3333333333,117.5003546094,287,82,287,287,0,287,287,85,85,0,85,85,0,0,0,0,52,40,4405.2863436123,4405.2863436123,22,22,22,0,0,0,0,0,0,0,0,0,0,1,27.5,22,22,52,0,0,0,0,0,0,2,44,2,44,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
273,172.16.255.183-10.200.7.7-53-43486-17,10.200.7.7,43486,172.16.255.183,53,17,26/04/201703:10:28,815,2,2,76,210,38,38,38,0,105,105,105,0,350920.245398773,4907.9754601227,271.6666666667,29.2631736716,291,238,238,238,0,238,238,286,286,0,286,286,0,0,0,0,40,40,2453.9877300614,2453.9877300614,38,105,64.8,36.6974113528,1346.7,0,0,0,0,0,0,0,0,1,81,38,105,40,0,0,0,0,0,0,2,76,2,210,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
274,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,26/04/201703:09:27,67692379,742,740,29019,95383,61,28,39.1091644205,6.5476719273,286,46,128.8959459459,56.314732566,1837.7548822741,21.8931587557,45707.2106684672,226379.308217858,4762483,0,67630755,91269.5748987854,319180.322501372,4762617,0,67691990,91599.4451962111,321900.510885073,4762953,0,0,0,0,0,19408,19580,10.9613520896,10.9318066662,28,286,83.9103169252,60.1641875902,3619.729468388,0,0,0,0,0,0,0,0,0,83.9669365722,39.1091644205,128.8959459459,19408,0,0,0,0,0,0,742,29019,740,95383,-1,-1,741,20,0,0,0,0,0,0,0,0,BENIGN
275,172.16.255.183-10.200.7.7-53-50854-17,10.200.7.7,50854,172.16.255.183,53,17,26/04/201703:10:28,570,2,2,44,44,22,22,22,0,22,22,22,0,154385.964912281,7017.5438596491,190,135.3477003868,303,40,40,40,0,40,40,227,227,0,227,227,0,0,0,0,40,52,3508.7719298246,3508.7719298246,22,22,22,0,0,0,0,0,0,0,0,0,0,1,27.5,22,22,40,0,0,0,0,0,0,2,44,2,44,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
276,192.168.90.65-10.200.7.7-57035-3128-6,10.200.7.7,3128,192.168.90.65,57035,6,26/04/201703:07:34,1028,1,2,6,12,6,6,6,0,6,6,6,0,17509.7276264591,2918.2879377432,514,725.4915574974,1027,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,972.7626459144,1945.5252918288,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,568,16425,0,20,0,0,0,0,0,0,0,0,BENIGN
277,172.16.255.200-10.200.7.7-53-49636-17,10.200.7.7,49636,172.16.255.200,53,17,26/04/201703:10:28,287,1,1,22,22,22,22,22,0,22,22,22,0,153310.104529617,6968.6411149826,287,0,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3484.3205574913,3484.3205574913,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,20,0,0,0,0,0,0,1,22,1,22,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
278,172.16.255.200-10.200.7.7-53-35495-17,10.200.7.7,35495,172.16.255.200,53,17,26/04/201703:10:28,550,1,1,22,22,22,22,22,0,22,22,22,0,80000,3636.3636363636,550,0,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,1818.1818181818,1818.1818181818,22,22,22,0,0,0,0,0,0,0,0,0,0,1,33,22,22,20,0,0,0,0,0,0,1,22,1,22,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
279,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,26/04/201703:10:36,119827284,1016,1016,39896,137094,90,26,39.2677165354,8.9080237868,430,47,134.9350393701,62.6009310165,1477.0425740435,16.9577406094,58999.1550960118,288366.203902718,4651289,0,119625553,117857.687684729,404074.739500392,4651495,0,119827012,118056.169458128,406302.559728772,4651732,0,0,0,0,0,26496,27288,8.4788703047,8.4788703047,26,430,87.0791933104,65.469128724,4286.2068158844,0,0,0,0,0,0,0,0,1,87.1220472441,39.2677165354,134.9350393701,26496,0,0,0,0,0,0,1016,39896,1016,137094,-1,-1,1015,20,0,0,0,0,0,0,0,0,BENIGN
280,192.168.10.41-10.200.7.7-53112-3128-6,10.200.7.7,3128,192.168.10.41,53112,6,26/04/201703:13:25,1,2,0,1349,0,1343,6,674.5,945.4017664464,0,0,0,0,1.349e+09,2e+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2e+06,0,6,1343,897.3333333333,771.9173099065,595856.333333333,0,1,0,0,1,0,0,0,0,1346,674.5,0,40,0,0,0,0,0,0,2,1349,0,0,639,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
281,192.168.10.41-10.200.7.7-53112-3128-6,10.200.7.7,3128,192.168.10.41,53112,6,26/04/201703:13:25,62,5,0,4932,0,1733,6,986.4,786.7860573244,0,0,0,0,79548387.0967742,80645.1612903226,15.5,28.3607710285,58,0,62,15.5,28.3607710285,58,0,0,0,0,0,0,1,0,0,0,100,0,80645.1612903226,0,6,1733,1110.8333333333,766.8948863219,588127.766666667,0,1,0,0,1,0,0,0,0,1333,986.4,0,100,0,0,0,0,0,0,5,4932,0,0,639,-1,4,20,0,0,0,0,0,0,0,0,BENIGN
282,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,26/04/201703:12:36,119934098,1005,989,40099,136507,61,22,39.8995024876,8.1300956899,278,46,138.0252780586,60.0486170108,1472.5253530485,16.6257972774,60177.670847968,244526.047394808,3326341,0,119934098,119456.272908366,341533.813140988,3326557,0,119536686,120988.548582996,347055.887605761,3507899,0,0,0,0,0,26568,27004,8.3796019377,8.2461953397,22,278,88.5428571429,65.0251439899,4228.2693509099,0,0,0,0,0,0,0,0,0,88.5872617854,39.8995024876,138.0252780586,26568,0,0,0,0,0,0,1005,40099,989,136507,-1,-1,1004,20,0,0,0,0,0,0,0,0,BENIGN
283,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,26/04/201703:14:36,119805604,1400,1401,53335,179564,156,22,38.0964285714,7.9563669885,443,43,128.1684511064,62.068166706,1943.9741733617,23.3795407434,42787.7157142858,211927.09383617,5217177,0,119805122,85636.2558970694,299972.655722841,5308614,0,119805601,85575.4292857143,302392.685113892,5217698,0,0,0,0,0,36736,36944,11.6855969442,11.6939437992,22,443,83.1745182013,63.1450325087,3987.2951305247,0,0,0,0,0,0,0,0,1,83.2042127811,38.0964285714,128.1684511064,36736,0,0,0,0,0,0,1400,53335,1401,179564,-1,-1,1399,20,9946758,0,9946758,9946758,5217177,0,5217177,5217177,BENIGN
284,192.168.10.41-10.200.7.7-53112-3128-6,10.200.7.7,3128,192.168.10.41,53112,6,26/04/201703:13:25,3798,1,8,1460,48,1460,1460,1460,0,6,6,6,0,397051.079515534,2369.6682464455,474.75,834.7981364207,2383,0,0,0,0,0,0,3433,490.4285714286,900.4119163181,2383,0,0,0,0,0,20,160,263.2964718273,2106.3717746182,6,1460,296.8,613.0602290513,375842.844444445,0,0,0,0,1,0,0,0,8,329.7777777778,1460,6,20,0,0,0,0,0,0,1,1460,8,48,639,0,0,20,0,0,0,0,0,0,0,0,BENIGN
285,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,26/04/201703:16:37,92973861,619,627,24359,87575,57,27,39.352180937,7.5134425977,300,43,139.673046252,64.7581637135,1203.9297797905,13.4016161811,74677.7999999999,316153.134600196,3625003,0,92973537,150442.616504854,443274.737546857,3625602,0,92973513,148519.988817891,444245.071923881,3625531,0,0,0,0,0,16520,16604,6.6577852457,6.7438309354,27,300,89.7931034483,68.2130939067,4653.0261803288,0,0,0,0,0,0,0,0,1,89.8651685393,39.352180937,139.673046252,16520,0,0,0,0,0,0,619,24359,627,87575,-1,-1,618,20,0,0,0,0,0,0,0,0,BENIGN
286,172.16.255.183-10.200.7.8-53-36116-6,10.200.7.8,36116,172.16.255.183,53,6,26/04/201703:03:31,119677746,13,5,196,1434,49,0,15.0769230769,23.5388386093,526,0,286.8,268.3303933586,13.6199089177,0.1504039022,7039867.41176471,29016034.6813658,119638616,1,119677746,9973145.5,34535668.2615529,119638616,1,2007,501.75,594.9657553171,1198,1,0,0,0,0,432,176,0.1086250404,0.0417788617,0,526,85.7894736842,177.801880676,31613.5087719298,0,0,0,1,0,0,0,0,0,90.5555555556,15.0769230769,286.8,432,0,0,0,0,0,0,13,196,5,1434,14600,259,4,32,0,0,0,0,0,0,0,0,BENIGN
287,172.16.255.183-10.200.7.8-53-36116-6,10.200.7.8,36116,172.16.255.183,53,6,26/04/201703:05:31,386,1,3,0,0,0,0,0,0,0,0,0,0,0,10362.6943005181,128.6666666667,176.1173850968,332,24,0,0,0,0,0,54,27,4.2426406871,30,24,0,0,0,0,32,96,2590.6735751295,7772.0207253886,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,32,0,0,0,0,0,0,1,0,3,0,524,259,0,32,0,0,0,0,0,0,0,0,BENIGN
288,192.168.40.42-10.200.7.8-50307-3128-6,10.200.7.8,3128,192.168.40.42,50307,6,26/04/201703:06:24,1,2,0,706,0,706,0,353,499.2173875177,0,0,0,0,7.06e+08,2e+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2e+06,0,0,706,470.6666666667,407.6092900479,166145.333333333,0,1,0,0,1,0,0,0,0,706,353,0,64,0,0,0,0,0,0,2,706,0,0,509,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
289,192.168.90.65-10.200.7.8-57048-3128-6,10.200.7.8,3128,192.168.90.65,57048,6,26/04/201703:07:34,18,2,0,12,0,6,6,6,0,0,0,0,0,666666.666666667,111111.111111111,18,0,18,18,18,18,0,18,18,0,0,0,0,0,0,0,0,0,40,0,111111.111111111,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,494,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
290,192.168.32.8-10.200.7.8-59111-3128-6,10.200.7.8,3128,192.168.32.8,59111,6,26/04/201703:10:11,186,2,0,12,0,6,6,6,0,0,0,0,0,64516.1290322581,10752.688172043,186,0,186,186,186,186,0,186,186,0,0,0,0,0,0,0,0,0,40,0,10752.688172043,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,529,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
291,172.16.255.183-10.200.7.8-53-36343-17,10.200.7.8,36343,172.16.255.183,53,17,26/04/201703:10:32,900,2,2,48,48,24,24,24,0,24,24,24,0,106666.666666667,4444.4444444444,300,249.0441727887,539,42,42,42,0,42,42,539,539,0,539,539,0,0,0,0,64,64,2222.2222222222,2222.2222222222,24,24,24,0,0,0,0,0,0,0,0,0,0,1,30,24,24,64,0,0,0,0,0,0,2,48,2,48,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
292,172.16.255.183-10.200.7.8-53-51569-17,10.200.7.8,51569,172.16.255.183,53,17,26/04/201703:10:32,349,2,2,48,48,24,24,24,0,24,24,24,0,275071.633237822,11461.3180515759,116.3333333333,102.9627764453,199,1,1,1,0,1,1,149,149,0,149,149,0,0,0,0,40,52,5730.659025788,5730.659025788,24,24,24,0,0,0,0,0,0,0,0,0,0,1,30,24,24,40,0,0,0,0,0,0,2,48,2,48,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
293,172.16.255.183-10.200.7.8-53-58949-17,10.200.7.8,58949,172.16.255.183,53,17,26/04/201703:10:32,348,2,2,80,214,40,40,40,0,107,107,107,0,844827.586206897,11494.2528735632,116,95.5039266208,225,47,76,76,0,76,76,47,47,0,47,47,0,0,0,0,64,40,5747.1264367816,5747.1264367816,40,107,66.8,36.6974113528,1346.7,0,0,0,0,0,0,0,0,1,83.5,40,107,64,0,0,0,0,0,0,2,80,2,214,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
294,172.16.255.200-10.200.7.8-53-54809-17,10.200.7.8,54809,172.16.255.200,53,17,26/04/201703:10:32,334,1,1,24,24,24,24,24,0,24,24,24,0,143712.574850299,5988.0239520958,334,0,334,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,2994.0119760479,2994.0119760479,24,24,24,0,0,0,0,0,0,0,0,0,0,1,36,24,24,20,0,0,0,0,0,0,1,24,1,24,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
295,192.168.32.8-10.200.7.8-59111-3128-6,10.200.7.8,3128,192.168.32.8,59111,6,26/04/201703:10:11,827,1,2,6,12,6,6,6,0,6,6,6,0,21765.4171704958,3627.569528416,413.5,584.7773080413,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,1209.1898428053,2418.3796856106,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,529,16147,0,20,0,0,0,0,0,0,0,0,BENIGN
296,172.16.255.200-10.200.7.8-53-48229-17,10.200.7.8,48229,172.16.255.200,53,17,26/04/201703:10:32,578,1,1,24,24,24,24,24,0,24,24,24,0,83044.9826989619,3460.2076124568,578,0,578,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,40,1730.1038062284,1730.1038062284,24,24,24,0,0,0,0,0,0,0,0,0,0,1,36,24,24,48,0,0,0,0,0,0,1,24,1,24,-1,-1,0,48,0,0,0,0,0,0,0,0,BENIGN
297,192.168.90.65-10.200.7.8-57048-3128-6,10.200.7.8,3128,192.168.90.65,57048,6,26/04/201703:07:34,966,1,2,6,12,6,6,6,0,6,6,6,0,18633.5403726708,3105.5900621118,483,681.6509370638,965,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,1035.1966873706,2070.3933747412,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,494,16425,0,20,0,0,0,0,0,0,0,0,BENIGN
